proc_code	proc_name	proc_group	proc_subgroup		
409060283	TRATAMENTO CIRURGICO DE FISTULA VESICO-UTERINA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409060291	HISTERECTOMIA C/ ANEXECTOMIA BILATERAL E COLPECTOMIA SOB PROCESSO TRANSEXUALIZADOR	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070017	ALARGAMENTO DA ENTRADA VAGINAL	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070025	COLPECTOMIA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070033	COLPOCLEISE (CIRURGIA DE LE FORT)	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070041	COLPOPERINEOCLEISE	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070050	COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070068	COLPOPERINEOPLASTIA POSTERIOR	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070076	COLPOPERINEORRAFIA NAO OBSTETRICA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070084	COLPOPLASTIA ANTERIOR	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070092	COLPORRAFIA NAO OBSTETRICA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070106	COLPOTOMIA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070114	CONSTRUCAO DE VAGINA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070130	EPISIOPERINEORRAFIA NAO OBSTETRICA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070149	EXERESE DE CISTO VAGINAL	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070157	EXERESE DE GLANDULA DE BARTHOLIN / SKENE	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070190	MARSUPIALIZACAO DE GLANDULA DE BARTOLIN	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070203	OPERACAO DE BURCH	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070211	RECONSTRUCAO DA VAGINA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070220	TRATAMENTO CIRURGICO DE COAPTACAO DE NINFAS	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070238	TRATAMENTO CIRURGICO DE FISTULA RETO-VAGINAL	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070246	TRATAMENTO CIRURGICO DE FISTULA URETRO-VAGINAL	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070254	TRATAMENTO CIRURGICO DE FISTULA VESICO-VAGINAL	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070262	TRATAMENTO CIRURGICO DE HIPERTROFIA DOS PEQUENOS LABIOS	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070270	TRATAMENTO CIRURGICO DE INCONTINENCIA URINARIA POR VIA VAGINAL	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070289	TRATAMENTO CIRURGICO DE VAGINA SEPTADA / ATRESICA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070297	VULVECTOMIA AMPLIADA C/ LINFADENECTOMIA	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
409070300	VULVECTOMIA SIMPLES	04 Procedimentos cirúrgicos	0409 Cirurgia do aparelho geniturinário		
410010014	DRENAGEM DE ABSCESSO DE MAMA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010057	MASTECTOMIA RADICAL C/ LINFADENECTOMIA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010065	MASTECTOMIA SIMPLES	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010073	PLASTICA MAMARIA FEMININA NAO ESTETICA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010081	PLASTICA MAMARIA MASCULINA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010090	PLASTICA MAMARIA RECONSTRUTIVA - POS MASTECTOMIA C/ IMPLANTE DE PROTESE	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010111	SETORECTOMIA / QUADRANTECTOMIA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010120	SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010138	RETIRADA DE PR”TESE MAMRIA UNILATERAL EM CASOS DE COMPLICAâíO DA PR”TESE MAMRIA IMPLANTADA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010146	RETIRADA DE PR”TESE MAMRIA BILATERAL EM CASOS DE COMPLICAâíO DA PR”TESE MAMRIA IMPLANTADA	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010154	"RETIRADA DE PR”TESE MAMRIA UNILATERAL EM CASOS DE COMPLICAâíO DE IMPLANTAâíO DA PR”TESE	 COM"""""	04 Procedimentos cirúrgicos	"0410 Cirurgia de mama"""		
410010162	"RETIRADA DE PR”TESE MAMRIA BILATERAL EM CASOS DE COMPLICAâíO DE IMPLANTAâíO DA PR”TESE	 COM I"""""	04 Procedimentos cirúrgicos	"0410 Cirurgia de mama"""		
410010170	IMPLANTE DE PR”TESE MAMRIA UNILATERAL P”S TRATAMENTO DE COMPLICAâíO DE IMPLANTE MAMRIO ANTERI	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010189	IMPLANTE DE PR”TESE MAMRIA BILATERAL P”S TRATAMENTO DE COMPLICAâíO DE IMPLANTE MAMRIO ANTERIO	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010197	MASTECTOMIA SIMPLES BILATERAL SOB PROCESSO TRANSEXUALIZADOR	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
410010200	PLASTICA MAMARIA RECONSTRUTIVA BILATERAL INCLUINDO PROTESE MAMARIA DE SILICONE BILATERAL NO PROCESSO	04 Procedimentos cirúrgicos	0410 Cirurgia de mama		
411010018	DESCOLAMENTO MANUAL DE PLACENTA	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411010026	PARTO CESARIANO EM GESTACAO DE ALTO RISCO	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411010034	PARTO CESARIANO	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411010042	PARTO CESARIANO C/ LAQUEADURA TUBARIA	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411010050	REDUCAO MANUAL DE INVERSAO UTERINA AGUDA POS-PARTO	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411010077	SUTURA DE LACERACOES DE TRAJETO PELVICO	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411010085	TRATAMENTO CIRURGICO DE INVERSAO UTERINA AGUDA POS PARTO	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411020013	CURETAGEM POS-ABORTAMENTO / PUERPERAL	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411020021	EMBRIOTOMIA	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411020030	HISTERECTOMIA PUERPERAL	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411020048	TRATAMENTO CIRURGICO DE GRAVIDEZ ECTOPICA	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
411020056	TRATAMENTO DE OUTROS TRANSTORNOS MATERNOS RELACIONADOS PREDOMINANTEMENTE A GRAVIDEZ	04 Procedimentos cirúrgicos	0411 Cirurgia obstétrica		
412010011	BRONCOTOMIA E/OU BRONCORRAFIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010020	COLOCAâíO DE MOLDE BRONQUICO POR TORACOTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010038	"COLOCAâíO DE PROTESE LARINGO-TRAQUEAL	 TRAQUEAL	 TRAQUEO-BRONQUICA	 BRONQUICA POR VIA ENDOSCOPICA ("""""	04 Procedimentos cirúrgicos	"0412 Cirurgia torácica"""		
412010046	COLOCACAO DE PROTESE LARINGO TRAQUEAL/ TRAQUEO-BRONQUICA (INCLUI PR”TESE)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010054	FECHAMENTO DE FISTULA TRAQUEO-CUTANEA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010070	"RESSECâíO DE TRAQUÄIA MEDIASTINAL	 CARINAL OU CARINOPLASTIA"""""	04 Procedimentos cirúrgicos	"0412 Cirurgia torácica"""		
412010089	RESSECâíO DE TUMOR DE TRAQUEIA COM ANASTOMOSE	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010097	TRAQUEOPLASTIA POR ACESSO TORCICO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010100	TRAQUEOPLASTIA E/OU LARINGOTRAQUEOPLASTIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010119	TRAQUEORRAFIA E/OU FECHAMENTO DE FISTULA TRAQUEO-CUTANEA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010135	TRATAMENTO CIRURGICO DE FISTULA BRONCOPLEURAL COM AMPUTAâíO DE COTO BRONQUICO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412010143	TRATAMENTO CIRURGICO DE FISTULA TRAQUEOESOFAGICA ADQUIRIDA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020017	MEDIASTINOTOMIA EXPLORADORA PARA-ESTERNAL / POR VIA ANTERIOR	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020025	MEDIASTINOTOMIA EXTRAPLEURAL POR VIA POSTERIOR	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020033	MEDIASTINOTOMIA P/ DRENAGEM	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020041	PLEUROSTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020050	RESSECâíO DE TUMOR DO MEDIASTINO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020068	TIMECTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020076	TRAQUEOSTOMIA MEDIASTINAL	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412020084	TRATAMENTO DE MEDIASTINITE (QUALQUER VIA)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412030012	DESCORTICAâíO PULMONAR	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412030047	FECHAMENTO DE PLEUROSTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412030080	TRATAMENTO DE COAGULO RETIDO INTRATORACICO (QUALQUER VIA)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412030098	PLEUROSTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412030101	DRENAGEM TUBULAR PLEURAL ABERTA (PLEUROSTOMIA)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412030110	PLEURODESE	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040018	COSTECTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040026	ESTERNECTOMIA COM OU SEM PR”TESE	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040034	ESTERNECTOMIA SUBTOTAL	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040042	LIGADURA DO DUCTO TORACICO (QUALQUER METODO)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040050	MOBILIZACAO DE RETALHOS MUSCULARES / DO OMENTO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040077	PNEUMOTOMIA C/ RESSECCAO COSTAL P/ DRENAGEM CAVITARIA / RETIRADA DE CORPO ESTRANHO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040085	REDUâíO CIR˜RGICA DE FRATURA DE COSTELA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040093	REDUâíO CIRURGICA DE FRATURA DO ESTERNO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040107	RESSECâíO DE TUMOR DO DIAFRAGMA E RECONSTRUâíO (QUALQUER TECNICA)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040115	RETIRADA DE CORPO ESTRANHO DA PAREDE TORCICA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040123	TORACECTOMIA COM RECONSTRUâíO PARIETAL (POR PROTESE)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040131	TORACECTOMIA SEM RECONSTRUâíO PARIETAL	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040158	TORACOPLASTIA (QUALQUER TECNICA)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040166	TORACOSTOMIA COM DRENAGEM PLEURAL FECHADA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040174	TORACOTOMIA EXPLORADORA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040182	TRATAMENTO CIR˜RGICO DE DEFEITOS CONG¾NITOS DO TORAX	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040190	"TRATAMENTO CIRURGICO DE FRATURA	 NECROSE OU INFECâíO DO ESTERNO"""""	04 Procedimentos cirúrgicos	"0412 Cirurgia torácica"""		
412040204	TRATAMENTO CIRURGICO DE FRATURAS DO GRADIL COSTAL	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040212	TRATAMENTO CIRURGICO DE PAREDE TORACICA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412040220	VAGOTOMIA TRONCULAR TERAPEUTICA POR TORACOTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050013	BULECTOMIA UNI OU BILATERAL	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050021	DRENAGEM TUBULAR ABERTA DE CAVIDADE PULMONAR	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050030	LIGADURA DE ARTÄRIAS BRONQUICAS POR TORACOTOMIA PARA CONTROLE DE HEMOPTISE	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050048	LOBECTOMIA PULMONAR	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050056	PLEURODESE	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050064	PNEUMOMECTOMIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050072	PNEUMONECTOMIA DE TOTALIZACAO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050080	PNEUMORRAFIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050099	PNEUMOTOMIA C/ RETIRADA DE CORPO ESTRANHO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050102	"RESSECâíO EM CUNHA	 TUMORECTOMIA / BIOPSIA DE PULMAO A CEU ABERTO"""""	04 Procedimentos cirúrgicos	"0412 Cirurgia torácica"""		
412050110	RESSECâíO PULMONAR ASSOCIADA A BRONCOPLASTIA/ ARTERIOPLASTIA	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050137	CIRURGIA REDUTORA DO VOLUME PULMONAR (QUALQUER METODO)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050145	METASTASECTOMIA PULMONAR UNI OU BILATERAL (QUALQUER METODO)	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050153	TROMBOENDARTERECTOMIA PULMONAR	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
412050161	PNEUMOTOMIA COM RESSECâíO COSTAL PARA DRENAGEM CAVITARIA/RETIRADA DE CORPO ESTRANHO	04 Procedimentos cirúrgicos	0412 Cirurgia torácica		
413010015	ATENDIMENTO DE URGENCIA EM MEDIO E GRANDE QUEIMADO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413010066	TRATAMENTO DE GRANDE QUEIMADO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413010082	TRATAMENTO DE MEDIO QUEIMADO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413010090	TRATAMENTO DE PEQUENO QUEIMADO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030016	LIPOASPIRACAO DE GIBA OU REGIíO SUBMANDIBULAR EM PACIENTES COM LIPODISTROFIA DECORRENTE DO USO DE AN	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030024	LIPOASPIRACAO DE PAREDE ABDOMINAL OU DORSO EM PACIENTES COM LIPODISTROFIA DECORRENTE DO USO DE ANTI-	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030032	LIPOENXERTIA DE GLUTEO EM PACIENTE COM LIPODISTROFIA GLUTEA DECORRENTE DO USO DE ANTI-RETROVIRAL	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030059	PREENCHIMENTO FACIAL C/ TECIDO GORDUROSO EM PACIENTE C/ LIPOATROFIA DE FACE DECORRENTE DO USO DE ANT	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030067	RECONSTRUCAO GLUTEA E/OU PERIANAL EM PACIENTE C/ LIPODISTROFIA GLUTEA DECORRENTE DO USO DE ANTI-RETR	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030075	REDUCAO MAMARIA EM PACIENTE C/ LIPODISTROFIA DECORRENTE DO USO DE ANTI-RETROVIRAIS	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413030083	TRATAMENTO DE GINECOMASTIA OU PSEUDOGINECOMASTIA EM PACIENTE C/ LIPODISTROFIA DECORRENTE DO USO DE A	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040020	CORREâíO DE RETRAâíO CICATRICIAL VRIOS ESTGIOS	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040038	DERMOLIPECTOMIA (1 OU 2 MEMBROS INFERIORES)	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040046	DERMOLIPECTOMIA ABDOMINAL NAO ESTETICA (PLASTICA ABDOMINAL)	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040054	DERMOLIPECTOMIA ABDOMINAL POS-CIRURGIA BARIATRICA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040062	DERMOLIPECTOMIA BRAQUIAL POS-CIRURGIA BARITRICA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040070	DERMOLIPECTOMIA CRURAL POS-CIRURGIA BARITRICA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040089	MAMOPLASTIA P”S-CIRURGIA BARITRICA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040097	PREPARO DE RETALHO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040100	PREPARO DE TUBO PEDICULADO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040119	RECONSTRUCAO DE LOBULO DA ORELHA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040127	RECONSTRUCAO DE POLO SUPERIOR DA ORELHA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040135	RECONSTRUCAO DO HELIX DA ORELHA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040143	RECONSTRUCAO TOTAL DE ORELHA (MULTIPLOS ESTAGIOS)	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040151	TRANSFERENCIA INTERMEDIARIA DE RETALHO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040160	TRATAMENTO CIRURGICO DE ELEFANTIASE AO NIVEL DO PE	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040178	TRATAMENTO CIRURGICO DE LESOES EXTENSAS C/ PERDA DE SUBSTANCIA CUTANEA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040186	TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DA AXILA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040194	TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DO COTOVELO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040208	TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL DOS DEDOS DA MAO/PE S/ COMPROMETIMENTO TENDINOSO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040216	TRATAMENTO CIR˜RGICO DE RETRAâíO CICATRICIAL EM UM ESTGIO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040224	TRATAMENTO CIRURGICO DE RETRACAO CICATRICIAL NA REGIAO POPLITEA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040232	TRATAMENTO CIRURGICO NAO ESTETICO DA ORELHA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040240	TRATAMENTO CIRURGICO P/ REPARACOES DE PERDA DE SUBSTANCIA DA MAO	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040259	DERMOLIPECTOMIA ABDOMINAL CIRCUNFERENCIAL P”S CIRURGIA BARIATRICA	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
413040267	RECONSTRUâíO POR MICROCIRURGIA QUALQUER PARTE	04 Procedimentos cirúrgicos	0413 Cirurgia reparadora		
414010027	MOLDAGEM / IMPLANTE EM MUCOSA (POR TRATAMENTO COMPLETO)	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010035	MOLDAGEM / IMPLANTE EM PELE / MUCOSA (POR TRATAMENTO COMPLETO)	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010043	OSTEOTOMIA DE MAXILAR SUPERIOR	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010051	OSTEOTOMIA DO MAXILAR INFERIOR	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010060	OSTEOTOMIA ETMOIDEO-ORBITARIA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010078	REDUCAO CRUENTA DE AFUNDAMENTO DO MALAR C/ FIXACAO	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010086	REDUCAO CRUENTA DE FRATURA ALVEOLO-DENTARIA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010094	REDUCAO CRUENTA DE FRATURA BILATERAL DA MANDIBULA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010108	REDUCAO CRUENTA DE FRATURA COMINUTIVA DA MANDIBULA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010116	REDUCAO CRUENTA DE FRATURA DO MALAR C/ APARELHO DE CONTENCAO	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010124	REDUCAO CRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT III	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010132	REDUCAO CRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT III C/ APARELHO DE CONTENCAO	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010140	REDUCAO CRUENTA DE FRATURA DOS OSSOS PROPRIOS DO NARIZ	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010159	REDUCAO CRUENTA DE FRATURA UNILATERAL DE MANDIBULA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010167	REDUCAO CRUENTA DE LUXACAO DA ARTICULACAO TEMPORO-MANDIBULAR (RECIDIVANTE OU NAO)	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010175	REDUCAO INCRUENTA DE FRATURA ALVEOLO-DENTARIA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010183	REDUCAO INCRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT I	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010191	REDUCAO INCRUENTA DE FRATURA DO MAXILAR SUPERIOR - LE FORT II	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010205	REDUCAO INCRUENTA DE FRATURA UNILATERAL DA MANDIBULA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010230	SEPTOPLASTIA REPARADORA NAO ESTETICA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010248	TRATAMENTO CIRURGICO DE ANQUILOSE DA ARTICULACAO TEMPORO-MANDIBULAR	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010256	TRATAMENTO CIR˜RGICO DE FSTULA ORO-SINUSAL / ORO-NASAL	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010264	TRATAMENTO CIRURGICO DE FISTULA BUCO-SINUSAL EM PACIENTE C/ DEFORMIDADES CRANIO-FACIAIS	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010272	TRATAMENTO CIR˜RGICO DE FSTULA CUTŒNEA DE ORIGEM DENTRIA	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010280	"TRATAMENTO CIRURGICO DE OSTEOMA	 ODONTOMA /OUTROS TUMORES"""""	04 Procedimentos cirúrgicos	"0414 Bucomaxilofacial"""		
414010329	TRATAMENTO CIR˜RGICO DE CISTO DO COMPLEXO MAXILO-MANDIBULAR	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414010345	EXCISíO DE CLCULO DE GLŒNDULA SALIVAR	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414020103	EXCISAO DE CALCULO DE GLANDULA SALIVAR	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414020111	EXCISAO DE GLANDULA SUBMANDIBULAR / SUBMAXILAR / SUBLINGUAL	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414020197	IMPLANTE OSTEOINTEGRADO EXTRA-ORAL BUCO-MAXILO-FACIAL	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
414020413	TRATAMENTO ODONTOLOGICO PARA PACIENTES COM NECESSIDADES ESPECIAIS	04 Procedimentos cirúrgicos	0414 Bucomaxilofacial		
415010012	TRATAMENTO C/ CIRURGIAS MULTIPLAS	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020018	PROCEDIMENTOS SEQUENCIAIS DE CIRURGIA PLSTICA REPARADORA P”S -CIRURGIA BARIATRICA	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020026	PROCEDIMENTOS SEQUENCIAIS EM NEUROCIRURGIA E/OU ORTOPEDIA	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020034	OUTROS PROCEDIMENTOS COM CIRURGIAS SEQUENCIAIS	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020042	PROCEDIMENTOS SEQUENCIAIS EM ANOMALIA CRŒNIO E BUCOMAXILOFACIAL	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020050	PROCEDIMENTOS SEQUENCIAIS EM ONCOLOGIA	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020069	PROCEDIMENTOS SEQUENCIAIS EM ORTOPEDIA	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415020077	PROCEDIMENTOS SEQUENCIAIS EM NEUROCIRURGIA	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
415030013	TRATAMENTO CIRURGICO EM POLITRAUMATIZADO	04 Procedimentos cirúrgicos	0415 Outras cirurgias		
